,arch_lr,batch_size,competitor,conv_value,dataset,epochs,model,model_lr,nn,optimizer,seed,train_val_split,version,warmstart_epoch,res_train_1,res_train_5,res_val_1,res_arch_val_1,res_val_5,res_arch_val_5,comp_value,arch_path,time_avg,arch
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v4,0,28.444796752929687,79.26504669189453,27.54050941467285,28.37962951660156,78.52430419921875,78.98148040771484,28.37962951660156,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,164.96602109670638,Pow2() Pow2() Pow2() Mul() BetaMul() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v4,1,29.05193176269531,79.71769104003906,27.991898345947266,28.69212951660156,79.02777862548828,79.35185241699219,28.69212951660156,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,170.02223019003867,Pow2() Pow2() Pow2() Mul() Identitiy() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v3,0,28.586956024169922,79.12691192626953,27.662036895751953,28.194444274902345,78.92939758300781,79.29398193359376,28.194444274902345,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,181.1092360174656,Pow2() Pow2() Pow2() Mul() GELU(approximate='none') Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v3,1,28.89643669128418,79.37373962402344,28.020833206176757,28.6689811706543,79.23611145019531,79.02777709960938,28.6689811706543,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,181.06002914309502,Pow2() Pow2() Pow2() Mul() BetaMul() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v4,0,28.86473388671875,79.09017639160156,27.934027862548827,28.217592239379883,78.99884338378907,79.47337951660157,28.217592239379883,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,168.05798402547836,Pow2() Pow2() Pow2() Mul() BetaMul() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v4,1,29.073319244384766,79.81783599853516,28.506944274902345,29.334490966796874,79.86111145019531,80.0115737915039,29.334490966796874,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,168.0538288462162,Pow2() Pow2() Pow2() Mul() BetaMul() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v3,0,21.15237503051758,72.27933807373047,20.914351654052734,20.960648345947266,73.10185241699219,73.14236145019531,20.960648345947266,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,123.19024493694306,Sigmoid() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v3,1,20.97322883605957,72.38929290771485,20.90856475830078,20.729166793823243,73.33333282470703,73.04398193359376,20.729166793823243,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,128.56620245695115,Sigmoid() Sigmoid() Sigmoid() BetaMix() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v4,0,21.196657943725587,72.24234924316406,20.763888549804687,20.804397964477538,73.00347137451172,72.99189758300781,20.804397964477538,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,122.89766471147537,Sigmoid() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v4,1,21.078652954101564,72.21115264892578,20.850694274902345,20.787036895751953,73.18287048339843,72.95139007568359,20.787036895751953,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,119.04985818266869,Sigmoid() Sigmoid() Sigmoid() BetaMix() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v4,0,21.233897018432618,72.79715270996094,21.354166412353514,21.19212989807129,72.84143371582032,73.04976959228516,21.19212989807129,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,124.5945358145237,Sigmoid() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v4,1,21.05802116394043,72.73475189208985,21.273147964477538,21.197916412353514,72.91666717529297,73.1134262084961,21.197916412353514,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,122.41789368510246,Sigmoid() Sigmoid() Sigmoid() BetaMix() Sigmoid() Maximum()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v3,0,29.170440673828125,80.7482894897461,29.25925941467285,28.969907760620117,79.60648193359376,80.13888854980469,28.969907760620117,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,176.61369966745377,Pow3() Pow2() GELU(approximate='none') Minimum() Pow3() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v3,1,29.679951477050782,80.73445129394531,29.126157760620117,29.05671272277832,79.3807876586914,79.97685089111329,29.05671272277832,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,176.75104901194572,Pow3() Pow2() GELU(approximate='none') Minimum() LeakyReLU(negative_slope=0.01) Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v4,0,28.773400115966798,79.88174285888672,28.553240966796874,28.15393524169922,78.79629669189453,79.69328460693359,28.15393524169922,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,167.2864464712143,Pow2() Identitiy() Identitiy() Add() Max0() Sub()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v4,1,28.927637100219727,80.22644958496093,28.454861068725585,28.315972518920898,79.25926055908204,79.91898193359376,28.315972518920898,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,169.71478029489518,Pow3() Max0() Identitiy() Add() Max0() Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v3,0,28.51197624206543,79.30203399658203,27.876157379150392,28.234953689575196,78.68634338378907,78.88310394287109,28.234953689575196,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,179.10430256724356,Max0() Max0() GELU(approximate='none') Add() GELU(approximate='none') Mul()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v4,0,28.529338073730468,79.17371368408203,27.887731552124023,28.454861068725585,78.90625305175782,79.10300750732422,28.454861068725585,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,164.28981362104415,Pow2() Pow2() Max0() Mul() BetaMul() Sub()
0,0.00025,128,relu,200,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v4,1,28.861463928222655,79.3274429321289,27.54050979614258,27.818287658691407,78.83101654052734,78.96990814208985,27.818287658691407,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,163.64073416471481,Pow2() Pow2() Max0() Mul() BetaMul() Sub()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v3,0,62.97931747436523,93.7492462158203,60.97222137451172,61.145833587646486,92.74305572509766,92.78356475830078,61.145833587646486,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,88.13773029208183,Pow2() Pow2() Max0() BetaMix() BetaAdd() Left()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v3,1,63.083483123779295,93.71829528808594,60.208333587646486,60.46875,92.55208282470703,92.45949096679688,60.46875,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,91.8464562702179,Pow2() Pow2() Pow2() BetaMix() GELU(approximate='none') BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v4,0,61.789704132080075,93.50769958496093,59.618055725097655,60.16782455444336,92.51735992431641,92.4884262084961,60.16782455444336,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,80.93753538489342,Pow2() Pow2() Pow2() BetaMix() BetaAdd() Left()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v4,1,62.943336486816406,93.76685791015625,60.60763854980469,61.145833587646486,93.01504669189453,93.00925903320312,61.145833587646486,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,81.06238655686379,Pow2() Pow2() Max0() BetaMix() Asinh() SigMul()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,42,0.67,v3,0,62.63159103393555,93.53260955810546,60.78703689575195,60.79860992431641,92.77198944091796,92.8182861328125,60.79860992431641,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,85.40284454226494,Pow2() Pow2() Pow2() BetaMix() Max0() Left()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,42,0.67,v3,1,62.792118835449216,93.5139892578125,61.11689834594726,61.15162048339844,92.84722442626953,92.84143524169922,61.15162048339844,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,82.42556098222732,Pow2() Pow2() Max0() BetaMix() Asinh() Left()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,42,0.67,v4,0,63.052031707763675,93.36151580810547,60.46875,61.15162048339844,92.68518524169922,92.77198944091796,61.15162048339844,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,79.5389192700386,Pow2() Pow2() Max0() BetaMix() Asinh() SigMul()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,drnas,42,0.67,v4,1,63.311692810058595,93.64507751464843,61.83449096679688,61.261573791503906,93.03240509033203,92.86458435058594,61.261573791503906,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,79.70595117926598,Pow2() Pow2() Max0() BetaMix() Asinh() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,0,0.67,v3,1,63.62343826293945,93.51575164794922,60.68865737915039,61.08217544555664,92.87036895751953,92.56944427490234,61.08217544555664,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,72.73312578558922,Max0() Max0() Pow2() Add() Beta() Right()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,0,0.67,v3,0,63.82170791625977,93.68709564208984,61.22685165405274,61.50463027954102,92.91666717529297,92.92245330810547,61.50463027954102,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,78.53766225337982,LeakyReLU(negative_slope=0.01) LeakyReLU(negative_slope=0.01) Pow2() Add() BetaAdd() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,0,0.67,v4,0,59.83494262695312,92.48590850830078,57.69675979614258,58.13657455444336,92.10648193359376,91.92129516601562,58.13657455444336,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,72.58323758006095,Exp() Exp() Pow2() Add() Beta() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,0,0.67,v4,1,48.761071014404294,89.4489730834961,48.06712951660156,49.074073791503906,88.86574096679688,88.75,49.074073791503906,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,73.84660203456879,Pow2() Pow2() Max0() Add() Pow3() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,42,0.67,v3,0,62.20813217163086,93.14512939453125,60.47453689575195,60.81597213745117,92.69097442626953,92.69675903320312,60.81597213745117,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,75.11820720911027,Max0() Exp() Sign() Add() BetaAdd() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,42,0.67,v3,1,62.84269332885742,93.49209899902344,61.25000076293945,61.38888854980469,92.6620376586914,92.93981323242187,61.38888854980469,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,78.74504382610321,Pow2() Max0() Max0() Add() Max0() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,42,0.67,v4,0,62.523902893066406,93.38013458251953,59.97685241699219,60.20254669189453,92.32060241699219,92.4942123413086,60.20254669189453,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,71.08566043496131,Max0() Max0() Pow2() Maximum() Beta() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,darts,42,0.67,v4,1,61.2817024230957,93.17280731201171,59.42129669189453,59.53703689575195,92.5,92.78356475830078,59.53703689575195,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,68.20982021331787,Max0() Max0() Max0() Add() Asinh() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v3,0,10.151720809936524,49.59918365478516,9.785879707336425,10.138888549804687,49.90740737915039,50.38194351196289,10.138888549804687,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,78.67067862153053,Sigmoid() Sigmoid() Sigmoid() SigMul() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v3,1,10.359802436828613,49.230072021484375,9.600694465637208,10.231481552124023,49.48495330810547,50.422454071044925,10.231481552124023,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,124.1638135612011,Sign() Sign() Exp() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v4,0,10.215378189086914,49.56571960449219,9.768518447875977,10.06944408416748,49.797454071044925,50.26041717529297,10.06944408416748,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,79.38560331106186,Sigmoid() Sign() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v4,1,31.850089645385744,83.49310150146485,31.34837989807129,31.562500381469725,82.60995330810547,82.37847137451172,31.562500381469725,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,78.34562468051911,Sigmoid() Sign() Sigmoid() BetaMix() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v3,0,18.304398345947266,68.9900390625,17.309027862548827,17.96875,68.69791717529297,69.00462799072265,17.96875,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,76.73172358870507,Sign() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v3,1,9.799970054626465,49.574275207519534,9.982638740539551,9.942129707336425,49.82638931274414,50.671295166015625,9.942129707336425,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,83.09569844126702,Sign() Sign() Exp() Maximum() Sqrt() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v4,0,18.721315765380858,69.01519927978515,17.563656997680663,18.246527862548827,68.94097290039062,69.5196746826172,18.246527862548827,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,79.35074469685554,Sign() Sign() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v4,1,9.858595085144042,49.284672546386716,10.225694465637208,10.069444465637208,50.08101959228516,50.0,10.069444465637208,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,77.80759806275368,Pow2() Sqrt() Sigmoid() SigMul() Sigmoid() Maximum()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v3,0,62.83766098022461,93.3313217163086,60.93171310424805,60.56712875366211,92.85879669189453,92.95138854980469,60.56712875366211,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,74.53469594359397,Max0() GELU(approximate='none') Sigmoid() Add() LeakyReLU(negative_slope=0.01) Sub()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v3,1,62.03275756835937,93.22237243652344,60.1504638671875,60.3067138671875,92.4884246826172,92.73726959228516,60.3067138671875,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,82.14056673407555,BetaAdd() Identitiy() Asinh() Add() LeakyReLU(negative_slope=0.01) Sub()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v4,0,63.45385665893555,93.5846923828125,60.66550903320312,60.74652786254883,92.75462951660157,93.20023040771484,60.74652786254883,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,71.09612461924553,BetaAdd() Exp() Pow2() Mul() Beta() Add()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v4,1,63.66570816040039,93.85316009521485,61.533564758300784,60.833333587646486,92.85879821777344,93.14235992431641,60.833333587646486,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,71.22662571430206,BetaAdd() Exp() Pow2() Mul() Beta() Add()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v3,0,20.378672790527343,71.05978393554688,19.820601654052734,19.652777862548827,70.28935089111329,70.52662048339843,19.652777862548827,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,80.61576616883278,Max0() BetaAdd() Sign() Add() Beta() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v3,1,61.73057556152344,93.34037628173829,58.66898040771484,59.971064758300784,92.52314910888671,92.87037200927735,59.971064758300784,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,73.41050192475319,BetaAdd() BetaAdd() Sqrt() Add() LeakyReLU(negative_slope=0.01) Add()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v4,0,64.2232795715332,93.93216247558594,60.868054962158205,61.475694274902345,92.86458435058594,93.21759185791015,61.475694274902345,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,70.42154298782349,Max0() Pow3() Pow2() Add() Identitiy() BetaMix()
0,0.00025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v4,1,64.78990478515625,94.11458282470703,61.21527786254883,61.846064758300784,92.73726806640624,93.53587951660157,61.846064758300784,search_cifar10/arch_lr_0.00025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,72.81069877386093,Max0() Max0() Pow2() Add() Identitiy() BetaMix()
